Date,Open,High,Low,Close,Volume
9/11/2019 16:00:00,135.91,136.27,135.09,136.12,24726117
9/12/2019 16:00:00,137.85,138.42,136.87,137.52,27009981
9/13/2019 16:00:00,137.78,138.06,136.57,137.32,23363057
9/16/2019 16:00:00,135.83,136.7,135.66,136.33,16731440
9/17/2019 16:00:00,136.96,137.52,136.43,137.39,17976285
9/18/2019 16:00:00,137.36,138.67,136.53,138.52,24473386
9/19/2019 16:00:00,140.3,142.37,140.07,141.07,36095413
9/20/2019 16:00:00,141.01,141.65,138.25,139.44,40040766
9/23/2019 16:00:00,139.23,139.63,138.44,139.14,17408374
9/24/2019 16:00:00,140.36,140.69,136.88,137.38,30016670
9/25/2019 16:00:00,137.5,139.96,136.03,139.36,22544054
9/26/2019 16:00:00,139.44,140.18,138.44,139.54,17813512
9/27/2019 16:00:00,140.15,140.36,136.65,137.73,22498958
9/30/2019 16:00:00,138.05,139.22,137.78,139.03,18430390
10/1/2019 16:00:00,139.66,140.25,137,137.07,22581929
10/2/2019 16:00:00,136.25,136.37,133.58,134.65,32001763
10/3/2019 16:00:00,134.95,136.75,133.22,136.28,26379798
10/4/2019 16:00:00,136.75,138.25,136.42,138.12,23839548
10/7/2019 16:00:00,137.14,138.18,137.02,137.12,16601284
10/8/2019 16:00:00,137.08,137.76,135.62,135.67,26783336
10/9/2019 16:00:00,137.46,138.7,136.97,138.24,20178482
10/10/2019 16:00:00,138.49,139.67,138.25,139.1,18396605
10/11/2019 16:00:00,140.12,141.03,139.5,139.68,25551065
10/14/2019 16:00:00,139.69,140.29,139.52,139.55,13591639
10/15/2019 16:00:00,140.06,141.79,139.81,141.57,19917762
10/16/2019 16:00:00,140.79,140.99,139.53,140.41,20841687
10/17/2019 16:00:00,140.95,141.42,139.02,139.69,22102797
10/18/2019 16:00:00,139.76,140,136.56,137.41,32284428
10/21/2019 16:00:00,138.45,138.5,137.01,138.43,20716039
10/22/2019 16:00:00,138.97,140.01,136.26,136.37,27935270
10/23/2019 16:00:00,136.88,137.45,135.61,137.24,31380309
10/24/2019 16:00:00,139.39,140.42,138.67,139.94,37278399
10/25/2019 16:00:00,139.34,141.14,139.2,140.73,25959724
10/28/2019 16:00:00,144.4,145.67,143.51,144.19,35280137
10/29/2019 16:00:00,144.08,144.5,142.65,142.83,20589469
10/30/2019 16:00:00,143.52,145,142.79,144.61,18496591
10/31/2019 16:00:00,144.9,144.93,142.99,143.37,24605135
11/1/2019 16:00:00,144.26,144.42,142.97,143.72,33128366
11/4/2019 16:00:00,144.83,145,144.16,144.55,16911999
11/5/2019 16:00:00,144.97,145.02,143.91,144.46,18250172
11/6/2019 16:00:00,144.37,144.52,143.2,144.06,16575798
11/7/2019 16:00:00,143.84,144.88,143.77,144.26,17786715
11/8/2019 16:00:00,143.98,145.99,143.76,145.96,16752939
11/11/2019 16:00:00,145.34,146.42,144.73,146.11,14370178
11/12/2019 16:00:00,146.28,147.57,146.06,147.07,18648712
11/13/2019 16:00:00,146.74,147.46,146.28,147.31,17444230
11/14/2019 16:00:00,147.02,148.41,147,148.06,19755100
11/15/2019 16:00:00,148.93,149.99,148.27,149.97,23508807
11/18/2019 16:00:00,150.07,150.55,148.98,150.34,21554762
11/19/2019 16:00:00,150.88,151.33,150.2,150.39,23960164
11/20/2019 16:00:00,150.31,150.84,148.46,149.62,25720060
11/21/2019 16:00:00,149.4,149.8,148.5,149.48,18576083
11/22/2019 16:00:00,150.07,150.3,148.82,149.59,15841680
11/25/2019 16:00:00,150,151.35,149.92,151.23,22428585
11/26/2019 16:00:00,151.36,152.42,151.32,152.03,24635100
11/27/2019 16:00:00,152.33,152.5,151.52,152.32,15201293
11/29/2019 13:00:00,152.1,152.3,151.28,151.38,11977300
12/2/2019 16:00:00,151.81,151.83,148.32,149.55,27473616
12/3/2019 16:00:00,147.49,149.43,146.65,149.31,25192145
12/4/2019 16:00:00,150.14,150.18,149.2,149.85,17580617
12/5/2019 16:00:00,150.05,150.32,149.48,149.93,17880601
12/6/2019 16:00:00,150.99,151.87,150.27,151.75,16410400
12/9/2019 16:00:00,150.99,151.87,150.27,151.75,101612
12/10/2019 16:00:00,151.29,151.89,150.76,151.13,16481060
12/11/2019 16:00:00,151.54,151.87,150.33,151.7,18860001
12/12/2019 16:00:00,151.65,153.44,151.02,153.24,24645366
12/13/2019 16:00:00,153,154.89,152.83,154.53,23850062
12/16/2019 16:00:00,155.11,155.9,154.82,155.53,24152770
12/17/2019 16:00:00,155.45,155.71,154.45,154.69,25443527
12/18/2019 16:00:00,154.3,155.48,154.18,154.37,24130046
12/19/2019 16:00:00,154,155.77,153.75,155.71,25813825
12/20/2019 16:00:00,157.35,158.49,156.29,157.41,53599613
12/23/2019 16:00:00,158.12,158.12,157.27,157.41,17726283
12/24/2019 13:00:00,157.48,157.71,157.12,157.38,8989150
12/26/2019 16:00:00,157.56,158.73,157.4,158.67,14526927
12/27/2019 16:00:00,159.45,159.55,158.22,158.96,18414352
12/30/2019 16:00:00,158.99,159.02,156.73,157.59,16356720
